time,id,text,isRetweet,isDeleted,device,favorites,retweets,isFlagged
2019-09-02 12:09:00,1.1685e+18,"The Amazon Washington Post did a story that I brought racist attacks against the Squad. No, they brought racist attacks against our Nation. All I do is call them out for the horrible things they have said. The Democrats have become the Party of the Squad!",f,f,Twitter for iPhone,89827,21592,f
2019-09-02 12:22:00,1.1685e+18,"The LameStream Media has gone totally CRAZY! They write whatever they want, seldom have sources (even though they say they do), never do fact checking anymore, and are only looking for the kill. They take good news and make it bad. They are now beyond Fake, they are Corrupt..",f,f,Twitter for iPhone,79759,18923,f
2019-09-02 12:22:00,1.1685e+18,"....The good news is that we are winning. Our real opponent is not the Democrats, or the dwindling number of Republicans that lost their way and got left behind, our primary opponent is the Fake News Media. In the history of our Country, they have never been so bad!",f,f,Twitter for iPhone,60809,13407,f
2019-09-02 12:32:00,1.1685e+18, realDonaldTrump: All Trump Haters and Lovers must watch. Thank you Steve Hilton! ,t,f,Twitter for iPhone,0,27228,f
2019-09-02 12:36:00,1.1685e+18," NHC_Atlantic: For more local information on Dorian effects in the southeastern United States, please follow NWSMiami NWSTampaBay NW...",t,f,Twitter for iPhone,0,3411,f
2019-09-02 12:37:00,1.1685e+18," NHC_Atlantic: Tropical-storm-force winds are mostly likely to start in Georgia early on Wednesday, in South Carolina late Wednesday, an...",t,f,Twitter for iPhone,0,4503,f
2019-09-02 13:34:00,1.16852e+18, USCGLosAngeles: BREAKING NEWS:  The Coast Guard has launched multiple rescue assets along with assets from local agencies to assist mor...,t,f,Twitter for iPhone,0,3617,f
2019-09-02 13:35:00,1.16852e+18," KTLA: Rescue operation underway near Santa Cruz Island involving at least 30 people on a 75-foot boat, per USCGLosAngeles",t,f,Twitter for iPhone,0,3229,f
2019-09-02 13:38:00,1.16852e+18, VCFD_PIO: CoastInc:  VCFD responded to boat fire off the north side of Santa Cruz Island at approximately 3:28am. USCG helping suppo...,t,f,Twitter for iPhone,0,4146,f
2019-09-02 17:02:00,1.16857e+18, WhiteHouse: Our great American workers are winning under President realDonaldTrump!  ,t,f,Twitter for iPhone,0,7507,f
2019-09-02 23:16:00,1.16866e+18,"....when in fact, under certain original scenarios, it was in fact correct that Alabama could have received some hurt. Always good to be prepared! But the Fake News is only interested in demeaning and belittling. Didnt play my whole sentence or statement. Bad people!",f,f,Twitter for iPhone,65354,12184,f
2019-09-02 23:16:00,1.16866e+18,"Such a phony hurricane report by lightweight reporter jonkarl of ABCWorldNews. I suggested yesterday at FEMA that, along with Florida, Georgia, South Carolina and North Carolina, even Alabama could possibly come into play, which WAS true. They made a big deal about this...",f,f,Twitter for iPhone,63684,12521,f
2019-09-02 03:19:00,1.16836e+18, NHC_Atlantic: Hurricane Watches Expanded Northward Along the East Coast to the Florida/Georgia Border. Here are the 11 PM EDT 09/01 Key...,t,f,Twitter for iPhone,0,4246,f
2019-09-02 09:58:00,1.16864e+18,"Brazil will allow more American Ethanol to enter the country without Tariffs, a decision that Brazilian mills are celebrating. The seemingly counter-intuitive reaction stems from the tone of ongoing negotiations between the South American nation and the U.S. for a....",f,t,Twitter for iPhone,21596,5539,f
2019-09-02 09:58:00,1.16864e+18,"....Trade Agreement. business ChuckGrassley joniernst  debfisher BenSasse Making great progress for our Farmers. Approved E-15, year round. Big additional list to be submitted and approved within two weeks. Will be even better for Ethanol, and we save our small refineries!",f,t,Twitter for iPhone,22528,5905,f
2019-09-20 00:03:00,1.17484e+18,Nice meeting with Mark Zuckerberg of Facebook in the Oval Office today.  ,f,f,Twitter for iPhone,37319,7805,f
2019-09-20 12:02:00,1.17502e+18,"Oh no, really big political news, perhaps the biggest story in years! Part time Mayor of New York City,  BilldeBlasio, who was polling at a solid ZERO but had tremendous room for growth, has shocking dropped out of the Presidential race. NYC is devastated, hes coming home!",f,f,Twitter for iPhone,100141,22070,f
2019-09-20 12:27:00,1.17502e+18,"The Radical Left Democrats and their Fake News Media partners, headed up again by Little Adam Schiff, and batting Zero for 21 against me, are at it again! They think I may have had a dicey conversation with a certain foreign leader based on a highly partisan whistleblowers..",f,f,Twitter for iPhone,69000,15719,f
2019-09-20 12:27:00,1.17502e+18,"....statement. Strange that with so many other people hearing or knowing of the perfectly fine and respectful conversation, that they would not have also come forward. Do you know the reason why they did not? Because there was nothing said wrong, it was pitch perfect!",f,f,Twitter for iPhone,56887,12066,f
2019-09-20 18:31:00,1.17512e+18, WhiteHouse: Our history is filled with the stories of courageous men and women who went beyond the call of duty to protect and defend....,t,f,Twitter for iPhone,0,7635,f
2019-09-20 18:31:00,1.17512e+18, FLOTUS: Welcome to the WhiteHouse PM Morrison and Mrs. Morrison!  ,t,f,Twitter for iPhone,0,7943,f
2019-09-20 19:36:00,1.17513e+18, ,f,f,Twitter for iPhone,60240,13212,f
2019-09-20 20:35:00,1.17515e+18,"Thank you, working hard! ",f,f,Twitter for iPhone,72772,14643,f
2019-09-20 20:55:00,1.17515e+18,"Rachel Campos-Duffy has written a wonderful book for children, Paloma Wants To Be Lady Freedom. She and her husband, Sean Duffy, have done so much for our Country. Buy this book - great for the kids! ",f,f,Twitter for iPhone,47602,10547,f
2019-09-20 02:03:00,1.17487e+18, realDonaldTrump: GREAT progress on the Border Wall! ,t,f,Twitter for iPhone,0,25495,f
2019-09-20 02:03:00,1.17487e+18, mike_pence: ,t,f,Twitter for iPhone,0,4618,f
2019-09-20 02:09:00,1.17487e+18,"Great news. MariaBartiromo just renewed her deal with Fox. I dont care how much they paid her, they got a beautiful bargain. Congratulations to both!",f,f,Twitter for iPhone,66470,11241,f
2019-09-20 02:12:00,1.17487e+18," IvankaTrump: When youth engage in sports, their life outcomes improve dramatically yet youth sports participation has  in the past de...",t,f,Twitter for iPhone,0,5890,f
2019-09-20 02:14:00,1.17487e+18, Jim_Jordan: Oversight hearing on DC statehood. Dems planned map would carve out Trump Hotel.Is it because they want the tax revenue?...,t,f,Twitter for iPhone,0,7734,f
2019-09-20 02:15:00,1.17487e+18," SteveHiltonx: 'when President Trump took office, 1.9m more unemployed than job openings''now: 1.2m more job openings than unemployed'...",t,f,Twitter for iPhone,0,7872,f
2019-09-20 02:49:00,1.17488e+18,"The U.S. Economy is the envy of the world, as Europe and Asia slide ever toward recession. But the Left is trying to avoid talking about the Trump Economy. IngrahamAngle  The Best Is Yet To Come.",f,f,Twitter for iPhone,62203,14331,f
2019-09-21 12:31:00,1.17539e+18,"....story about me and a perfectly fine and routine conversation I had with the new President of the Ukraine. Nothing was said that was in any way wrong, but Bidens demand, on the other hand, was a complete and total disaster. The Fake News knows this but doesnt want to report!",f,f,Twitter for iPhone,57257,13733,f
2019-09-21 12:31:00,1.17539e+18,"The Fake News Media and their partner, the Democrat Party, want to stay as far away as possible from the Joe Biden demand that the Ukrainian Government fire a prosecutor who was investigating his son, or they wont get a very large amount of U.S. money, so they fabricate a.....",f,f,Twitter for iPhone,63544,15784,f
2019-09-21 12:53:00,1.17539e+18,This is the real and only story! ,f,f,Twitter for iPhone,80505,33356,f
2019-09-21 14:02:00,1.17541e+18,"Now that the Democrats and the Fake News Media have gone bust on every other of their Witch Hunt schemes, they are trying to start one just as ridiculous as the others, call it the Ukraine Witch Hunt, while at the same time trying to protect Sleepy Joe Biden. Will fail again!",f,f,Twitter for iPhone,63966,16144,f
2019-09-21 19:28:00,1.17549e+18,"Some of the best Economic Numbers our Country has ever experienced are happening right now. This is despite a Crooked and Demented Deep State, and a probably illegal Democrat/Fake News Media Partnership the likes of which the world has never seen. MAKE AMERICA GREAT AGAIN!",f,f,Twitter for iPhone,60559,14977,f
2019-09-21 19:32:00,1.17549e+18," RepDougCollins: Friday FOIA dump confirms coup planned to take down RealDonaldTrump, and McCabe used the FBI to pursue the collusion n...",t,f,Twitter for iPhone,0,16508,f
2019-09-21 21:43:00,1.17553e+18,The pretend Ukraine scandal is an another malicious seditious effort to protect the Obama/Clinton gang. Criminal classified leaks and spying targeting Trump  again. TomFitton,f,f,Twitter for iPhone,56431,15663,f
2019-09-21 21:47:00,1.17553e+18,....with a foreign leader. Was this person officially asked to listen to the conversation or was he or she secretly listening in? GreggJarrett,f,f,Twitter for iPhone,54938,12240,f
2019-09-21 21:47:00,1.17553e+18,It appears that an American spy in one of our intelligence agencies may have been spying on our own president. The complaint suggests that this intel agent was listening in on Trumps conversation....,f,f,Twitter for iPhone,66425,15737,f
2019-09-21 21:50:00,1.17553e+18,"Theyre trying to turn what was a Biden scandal into a Trump scandal. PeterSchweizer The problem is, Trump did nothing wrong!",f,f,Twitter for iPhone,47671,12099,f
2019-09-21 22:47:00,1.17554e+18,"Ukraine Foreign Minister disputes reports of any pressure from Trump. This conversation was long, friendly, and it touched on many questions. NBCNews  Correct. If your looking for something done wrong, just look at the tape of Sleepy Joe. He is being protected by the Media!",f,f,Twitter for iPhone,52815,14466,f
2019-09-21 04:11:00,1.17526e+18,"I want to express my gratitude to Americas magnificent FLOTUS for tonights exquisite evening where we celebrated more than a century of loyal and devoted friendship betweenBoth of our nations are blessed by uncommon courage, unfailing commitment, and unyielding character! ",f,f,Twitter for iPhone,107655,20802,f
2019-09-21 04:34:00,1.17527e+18, ScottMorrisonMP:  Thank you realDonaldTrump and FLOTUS for a wonderful evening. ,t,f,Twitter for iPhone,0,9854,f
2019-09-21 09:38:00,1.17552e+18,"Theyre trying to turn what was a Biden scandal into a Trump scandal. PeterScheeizer The problem is, Trump did nothing wrong!",f,t,Twitter for iPhone,6622,1974,f
2019-09-03 12:45:00,1.16887e+18, NHC_Atlantic: Hurricane Dorian Advisory 40A: Eye of Dorian Beginning to Inch Northwestward. ,t,f,Twitter for iPhone,0,2560,f
2019-09-03 12:45:00,1.16887e+18, NHC_Atlantic: Potential Tropical Cyclone Seven Advisory 1A: Disturbance Moving Westward. ,t,f,Twitter for iPhone,0,2073,f
2019-09-03 12:45:00,1.16887e+18, NHC_Atlantic: The 7 am EDT Tropical Cyclone Update has been released:  Southern eyewall of Dorian continues to lash Grand Bahama Islan...,t,f,Twitter for iPhone,0,2753,f
2019-09-03 13:12:00,1.16887e+18,"....And then, think what happens to China when I win. Deal would get MUCH TOUGHER! In the meantime, Chinas Supply Chain will crumble and businesses, jobs and money will be gone!",f,f,Twitter for iPhone,55526,10960,f
2019-09-03 13:12:00,1.16887e+18,"We are doing very well in our negotiations with China. While I am sure they would love to be dealing with a new administration so they could continue their practice of ripoff USA($600 B/year),16 months PLUS is a long time to be hemorrhaging jobs and companies on a long-shot....",f,f,Twitter for iPhone,72312,14476,f
2019-09-03 13:33:00,1.16888e+18,"For all of the geniuses out there, many who have been in other administrations and taken to the cleaners by China, that want me to get together with the EU and others to go after China Trade practices remember, the EU &amp, all treat us VERY unfairly on Trade also. Will change!",f,f,Twitter for iPhone,62227,14303,f
2019-09-03 13:45:00,1.16888e+18,"Germany, and so many other countries, have negative interest rates, they get paid for loaning money, and our Federal Reserve fails to act! Remember, these are also our weak currency competitors!",f,f,Twitter for iPhone,47330,10927,f
2019-09-03 14:28:00,1.16889e+18,"Based on the IG Report, the whole Witch Hunt against me and my administration was a giant and illegal SCAM. The House of Representatives should now get back to work on drug prices, healthcare, infrastructure and all else. The Mueller Report showed No Collusion, No Obstruction!",f,f,Twitter for iPhone,60095,15273,f
2019-09-03 14:48:00,1.1689e+18,"The incompetent Mayor of London, Sadiq Khan, was bothered that I played a very fast round of golf yesterday. Many Pols exercise for hours, or travel for weeks. Me, I run through one of my courses (very inexpensive). President Obama would fly to Hawaii. Kahn should focus on....",f,f,Twitter for iPhone,94972,18971,f
2019-09-03 14:48:00,1.1689e+18,"....knife crime, which is totally out of control in London. People are afraid to even walk the streets. He is a terrible mayor who should stay out of our business!",f,f,Twitter for iPhone,81408,15606,f
